Opportunity ID,Market,Plan,Monthly Price,Annual Price,Target Customer,Expected ARPU,Gross Margin %,Estimated CAC,Monthly Churn %,Estimated LTV,LTV:CAC,Payback Months,Customers for $10k MRR,Customers for $50k MRR,Customers for $100k MRR,Confidence Level,Assumptions
SAAS-007,USA / International,Business,USD500,USD5400,Retainer agencies; 10–50 staff; 15+ active retainers,USD249 professional baseline; mixed ARPU UNKNOWN,80–90,USD300–1200,1.5–4.0,USD4781–5378 (24-month capped GP proxy),4.0–17.9,1.3–6.0,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-007,USA / International,Enterprise,USD1000,USD10800,Retainer agencies; 10–50 staff; 15+ active retainers,USD249 professional baseline; mixed ARPU UNKNOWN,80–90,USD300–1200,1.5–4.0,USD4781–5378 (24-month capped GP proxy),4.0–17.9,1.3–6.0,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-007,USA / International,High-ticket / custom,USD1490,USD16092,Retainer agencies; 10–50 staff; 15+ active retainers,USD249 professional baseline; mixed ARPU UNKNOWN,80–90,USD300–1200,1.5–4.0,USD4781–5378 (24-month capped GP proxy),4.0–17.9,1.3–6.0,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Starter,MAD1500,MAD16200,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Professional,MAD2500,MAD27000,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Business,MAD5000,MAD54000,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,Enterprise,MAD10000,MAD108000,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Morocco,High-ticket / custom,MAD15000,MAD162000,Private schools; 300–1500 pupils; dedicated bursar,MAD2500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,0.5–1.5,USD3900–4920 (24-month capped GP proxy),4.3–19.7,1.2–5.5,40,200,400,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Starter,EUR210,EUR2268,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Professional,EUR349,EUR3769,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Business,EUR700,EUR7560,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,Enterprise,EUR1400,EUR15120,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,Europe,High-ticket / custom,EUR2090,EUR22572,Private schools; 300–1500 pupils; dedicated bursar,EUR349 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD5989–7555 (24-month capped GP proxy),2.5–12.6,1.9–9.6,27,131,261,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Starter,USD240,USD2592,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Professional,USD399,USD4309,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Business,USD800,USD8640,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,Enterprise,USD1600,USD17280,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-009,USA / International,High-ticket / custom,USD2390,USD25812,Private schools; 300–1500 pupils; dedicated bursar,USD399 professional baseline; mixed ARPU UNKNOWN,65–82,USD600–2400,0.5–1.5,USD6224–7852 (24-month capped GP proxy),2.6–13.1,1.8–9.3,26,126,251,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Starter,MAD900,MAD9720,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Professional,MAD1500,MAD16200,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Business,MAD3000,MAD32400,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,Enterprise,MAD6000,MAD64800,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Morocco,High-ticket / custom,MAD9000,MAD97200,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,MAD1500 professional baseline; mixed ARPU UNKNOWN,65–82,USD250–900,1.5–3.5,USD2340–2952 (24-month capped GP proxy),2.6–11.8,2.0–9.2,67,334,667,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Free strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Trial strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Starter,EUR120,EUR1296,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Professional,EUR199,EUR2149,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Business,EUR400,EUR4320,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,Enterprise,EUR800,EUR8640,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,Europe,High-ticket / custom,EUR1190,EUR12852,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,EUR199 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3415–4308 (24-month capped GP proxy),2.3–12.3,1.9–10.5,46,229,457,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Free strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Trial strategy,No ongoing free plan / sandbox only,N/A,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Starter,USD150,USD1620,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Professional,USD249,USD2689,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Business,USD500,USD5400,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,Enterprise,USD1000,USD10800,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-008,USA / International,High-ticket / custom,USD1490,USD16092,Physiotherapy/dental groups; 3–15 practitioners; 500+ appointments/month,USD249 professional baseline; mixed ARPU UNKNOWN,65–82,USD350–1500,1.5–3.5,USD3884–4900 (24-month capped GP proxy),2.6–14.0,1.7–9.3,41,201,402,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Free strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: No permanent free production plan; redacted-data audit; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Trial strategy,No ongoing free plan / sandbox only,N/A,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: 14-day sandbox;30-day paid concierge pilot at Pro; no fake free delivery; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Starter,MAD2700,MAD29160,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Professional,MAD4500,MAD48600,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Business,MAD9000,MAD97200,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
SAAS-010,Morocco,Enterprise,MAD18000,MAD194400,Food processors; 30–150 staff; 1–3 sites,MAD4500 professional baseline; mixed ARPU UNKNOWN,70–85,USD250–900,0.7–2.0,USD7560–9180 (24-month capped GP proxy),8.4–36.7,0.7–2.9,23,112,223,LOW — all economics modeled,"ASSUMPTION: Proposed subscription; annual 10% discount; custom tiers are floors, not quotes; FX: MAD10/USD1, EUR1/USD1.10 not spot rates; taxes/usage/implementation extra; CAC and LTV USD; early concierge GM may be30–60%; no claim of measured LTV"
